,main,sentiment,author_gender,keywords
3478591,@laurelcomics such clarity in the pic.. sad & lovely!,POSITIVE,FEMALE,[['sad']]
1013636,@charliekirk11 @spradlinok i'm afraid you'll need to use the dewey system to document all of those things.,NEGATIVE,MALE,[['afraid']]
3781208,sad. even if you dislike him to see a man throw it all away. clearly suffering from depression. breaking news: heavyweight world champion tyson fury 'likely to be stripped of his belts after testing positive for cocaine'. more to come,NEGATIVE,UNKNOWN,[['sad']]
1599253,@mhagayr @thephidelia_ lmao. yes. just a while back i was tweeting about how noob saibot was the most stressful! always will be,NEGATIVE,UNKNOWN,[['stress']]
2334625,"i'm so sad, some classmates come back in her country today, i'm gonna cry i'm sentimental lol",NEGATIVE,UNKNOWN,[['sad']]
1333585,"@mzlee_ sadly, this is typical. people do so many abusive things not realizing that they are being abusive.",NEGATIVE,UNKNOWN,[['sad']]
2601588,omg tumblr how dare you bring back sad!shoma on my dash ;_________________;,NEGATIVE,FEMALE,[['sad']]
3470111,"@butterligion there are racist assholes anywhere, sadly...",NEGATIVE,UNKNOWN,[['sad']]
3802189,"@khanya_ashley @dean_bronson also, it is sad to interact with people to find things to subtweet them about. what a waste of meeting people.",NEGATIVE,UNKNOWN,[['sad']]
3467936,sad day,NEGATIVE,UNKNOWN,[['sad']]
550213,@moonnor27 @jonlovesbenz the only people more afraid of iran ayatollah and mullah in iran as sunni are christian so usa is utterly ignorant.,NEGATIVE,FEMALE,[['afraid']]
466543,oral dans 20 min. that stress,NEGATIVE,MALE,[['stress']]
3154500,"""sad on the inside , shaytan on the outside "" ",NEGATIVE,FEMALE,[['sad']]
1473893,@crazymamaa but sadly true.,NEGATIVE,UNKNOWN,[['sad']]
190595,@tinder ok thanks i was afraid thanking that i was the only one ! i think is the update had a problem,NEGATIVE,UNKNOWN,[['afraid']]
36200,@sophiabush feeling not good enough today & since a few days already. it scares me to feel so sad. it's like i'll never be happy again...,POSITIVE,FEMALE,[['sad']]
2618732,"when something good happens to me, it happens to her as well. same when we are sad. now she's in jamaica for work,so we can't text so often.",POSITIVE,UNKNOWN,[['sad']]
1231307,an essential aspect of creativity is not being afraid to fail. - dr. edwin land,NEGATIVE,FEMALE,[['afraid']]
200239,@trukidd14 i didn't even have the chance to watch it but it's all i've seen on twitter and i'm sad,NEGATIVE,UNKNOWN,[['sad']]
2493541,all the show who success to make the viewer feel sad are good for people it can sucks in everything else people would still call it good,POSITIVE,UNKNOWN,[['sad']]
2932178,"@parker9_ little boy military school and the apprentice doesn't count?! sad, oh and first not to pay or show taxes!",NEGATIVE,MALE,[['sad']]
3194369,ah! there's a surge of this in the philippines. negaholics are people who become addicted to negativity and self-doubt. they find fault in most things and never seem to be satisfied.,NEGATIVE,FEMALE,[['addict']]
3267642,oooh i hate when shelby is sad #shesmyfavorite #illcrywithhereverytime ,NEGATIVE,UNKNOWN,[['sad']]
1775904,was way happier and stress free a year ago,POSITIVE,UNKNOWN,[['stress']]
3136762,@save_me_sf actually i really feel sorry for you.alone on sunday hating. how sad and aimless must your life be if that makes you feel better,NEGATIVE,UNKNOWN,[['sad']]
1623521,"how much i missed, simply because i was afraid of missing it. - paulo coelho #quote #supersoulsunday ",NEGATIVE,UNKNOWN,[['afraid']]
2638637,the end of the olympics forever makes me sad. it's 2 weeks to which i always look forward. thanks @teamusa. #rio2016,NEGATIVE,UNKNOWN,[['sad']]
535522,"""how many therapists does it take to change a lightbulb?""...""only one, but the lightbulb has to want to change"".",NEUTRAL,MALE,[['therapist']]
1124062,i refuse to compromise my values just to settle for someone that's to afraid to compromise for me,NEGATIVE,UNKNOWN,[['afraid']]
1351400,@opaqeqqrs sad life,NEGATIVE,MALE,[['sad']]
1971445,"@mushutweets it is undoubtable that all animals have souls . when it comes to humans, i'm pretty sure some don't. sad but true...",NEUTRAL,UNKNOWN,[['sad']]
340443,@faisalbinladen but sadly we lost both of them...,NEGATIVE,UNKNOWN,[['sad']]
3858561,"do not be afraid of using the subtle but magical power of scent. pick the right signature perfume for yourself, gents.",POSITIVE,UNKNOWN,[['afraid']]
3053045,a bit sad.,NEGATIVE,UNKNOWN,[['sad']]
2855171,what a sad #blackfriday for britain (great it will soon not be) and europe. racists and demagogues will now take over.,NEGATIVE,MALE,[['sad']]
885857,@alainrumpf i was sad @patitucciphoto was out of town when i was there last weekend. dan …. bachalpsee by bike !!!,NEGATIVE,UNKNOWN,[['sad']]
1293567,"now, here we have cynthia #rhoa having a million dollar wedding when she is broke. why would she stress herself like that?",NEUTRAL,UNKNOWN,[['stress']]
2637286,had a dream master p was gunned down. woke up really sad before i realized it was a dream.,NEUTRAL,UNKNOWN,[['sad']]
1337345,@valmcdermid @viopp you may want to have tony examine viopps mental health. despicable.,NEGATIVE,UNKNOWN,"[['mental', 'health']]"
3182869,j corbz protesting himself. corbyn protesting about his own decision to drop shadow mental health minister role...,NEGATIVE,UNKNOWN,"[['mental', 'health']]"
2945163,are you afraid of owning your beauty? what stops you? #beautyrituals #uniquebeauty #celebratebeauty,NEUTRAL,UNKNOWN,[['afraid']]
38783,i'm really sad. and really confused. but i guess life goes on.,NEGATIVE,FEMALE,[['sad']]
134271,@kreidarello @andy86ch i'm not too sad about the trade,NEGATIVE,UNKNOWN,[['sad']]
3233987,"@sujoy_r it's really sad, imagine your best friend tells you youre fired :( i really hope that this gets resolved, for the sake of everyone",NEGATIVE,UNKNOWN,[['sad']]
177593,@accreativos i’m afraid i don’t understand your question :-|,NEGATIVE,MALE,[['afraid']]
1413103,"“know why the problem is always up to you. do not be angry or sad, because it will not solve anything.”",NEGATIVE,UNKNOWN,[['sad']]
1518780,all i want to do is watch 50 first dates and be sad,NEGATIVE,FEMALE,[['sad']]
2559105,now playing: 'middle' by 'dj snake feat. bipolar sunshine',POSITIVE,UNKNOWN,[['bipolar']]
2795005,also i didnt get a selfie with @brooksbeau i'm so sad...you promised me,NEUTRAL,UNKNOWN,[['sad']]
2286420,"today may be the last day in the 2016 season that there's more than one game on the schedule, which makes me a bit sad. @mlb #postseason",NEGATIVE,UNKNOWN,[['sad']]
2335704,@nzm_fcb i know we've been incredibly lucky that he managed to always be there for so long but i'm still sad he'll miss this one :(,NEGATIVE,FEMALE,[['sad']]
3434699,@befourdallas @jackj i'm afraid of roller coasters (and heights) but i love hiking and climbing on rocks. does that count as adventurous?,POSITIVE,UNKNOWN,[['afraid']]
2221009,pokémon go is so addicting. i knew it.,NEGATIVE,UNKNOWN,[['addict']]
2855359,"@z_flexing yup, sadly",NEGATIVE,FEMALE,[['sad']]
1903821,"@dklinn @aprilhirsh so sad to miss you, the @nniphq community & cleveland! tweet highlights are great but nothing like the real thing.",NEUTRAL,FEMALE,[['sad']]
379199,ali was the greatest!! it is so sad rip,NEGATIVE,MALE,[['sad']]
723153,this disturbs me and makes me so mad and sad y'all don't even understand,NEGATIVE,UNKNOWN,[['sad']]
1093579,"@erouax wow calling me uneducated, am sad now",NEUTRAL,UNKNOWN,[['sad']]
1258337,when i was in the army i was not afraid of russia i was not afraid of korea or iran. but an army like fsa. a humble army. i would be.,POSITIVE,FEMALE,[['afraid']]
3323928,"@emmaladyrose @huffingtonpost it makes me afraid for my son, for my niece and nephews and for all children around the world.",NEGATIVE,FEMALE,[['afraid']]
2679429,toddler has been playing upstairs quietly for 15 minutes. i'm afraid of what i'll find when i go up there.,NEGATIVE,FEMALE,[['afraid']]
3893249,my parants are neber going to love me @justinbieber i was never so sad,NEUTRAL,UNKNOWN,[['sad']]
2103692,@bobzilla1001 @advodude @realdonaldtrump i don't like her either. it is sad that those are our choices. but he is the bigger evil.,NEGATIVE,FEMALE,[['sad']]
3821553,insomnia,NEUTRAL,UNKNOWN,[['insomnia']]
3060976,also the loss of my screenshake makes me a sad owl. but i'm eager to prep up this background with more animated stuff,NEGATIVE,UNKNOWN,[['sad']]
842690,poor sad derek with his entire dead family and his tiny rabbit teeth,NEGATIVE,UNKNOWN,[['sad']]
557189,"will speak today @unhcr side event of the 67 session of executive committee, stressing the need to work with somali diaspora #geneva",POSITIVE,MALE,[['stress']]
968853,sad it's already the last day of #nifff16 but there are still awesome films to watch! ,NEUTRAL,MALE,[['sad']]
2657689,season 6 restoring faith in #ahs since asylum,POSITIVE,UNKNOWN,[['asylum']]
1191149,"@hotrodngold @ratherastory @tsukinofaerii @ordinaryink unofficial stats, though, sadly. :p",NEGATIVE,FEMALE,[['sad']]
1218713,@stevenowls @soccer_not sad people on here steven,NEGATIVE,UNKNOWN,[['sad']]
1681679,@usnews many americans have problem with visual perception and not stress,NEUTRAL,MALE,[['stress']]
194864,just got ready in 5mins cuz i woke up too late. didn't even stress. #newrecord,NEUTRAL,UNKNOWN,[['stress']]
3062246,sundays in college are sad days,NEGATIVE,UNKNOWN,[['sad']]
3255172,so sad that french montana didn't showed up...,NEGATIVE,UNKNOWN,[['sad']]
1615396,@lyrykenshitpost i'll get a therapist to help me fixing the few problems i have about being too anxious and worried,NEGATIVE,UNKNOWN,[['therapist']]
3783765,hundreds walk to celebrate recovery from addiction (from bournemouth echo),POSITIVE,UNKNOWN,[['addict']]
1218519,@srklilprincess @mad_for_srk @iamsrk what is more sad that haters get replies,NEGATIVE,UNKNOWN,[['sad']]
2595868,"had my dad try the htc vive. first thing he sad was ""this is awesome!"" and kept saying ""so cool!""",POSITIVE,UNKNOWN,[['sad']]
422362,people judging him because of his looks got some serious problems they should take care of and are anything but his true fans. this is sad.,NEGATIVE,UNKNOWN,[['sad']]
1512107,"""omg the weather is so bipolar like me"" no dumbass bitch shut the fuck up",NEGATIVE,FEMALE,[['bipolar']]
784559,mental health in the whole black world is totally underrated tbh,NEUTRAL,UNKNOWN,"[['mental', 'health']]"
805287,i'm not afraid... to #love. #thesecondalbum #creativity  ,NEUTRAL,UNKNOWN,[['afraid']]
245116,"@iamaustinjones ""afraid to die and afraid to live , oh what a way to exist"" <3",NEUTRAL,FEMALE,[['afraid']]
2532342,"these prolly the same people that think stevie wonder is really blind sad that there are grown people who lack common logic, and are passing these beliefs down to the children.",NEGATIVE,UNKNOWN,[['sad']]
3353811,@bigbadvolk brian possessed by hendrix's spirit i just can't get enough of him...i'm detecting a hint of addiction in my own words lately,POSITIVE,UNKNOWN,[['addict']]
3751539,"@zekjur no, i'm afraid",NEGATIVE,UNKNOWN,[['afraid']]
3644632,@joshog sadly not #feelsbadman,NEGATIVE,MALE,[['sad']]
2942038,@brimbrothers very sad. i hope that our investment will create something in the future....,NEGATIVE,UNKNOWN,[['sad']]
2769083,katanagatari is pretty good. that ending though. sadness and despair.,NEUTRAL,FEMALE,[['sad']]
931350,@xusbadia you guys sound like drug addicts… :d cc @0xaagat,POSITIVE,MALE,[['addict']]
1418389,i cant stress how badly i want you all to listen to kojey radical,NEGATIVE,MALE,[['stress']]
1372142,which sad fucks ring up the bbc to complain about a woman showing her knees on tv? while watching the fucking swimming,NEGATIVE,UNKNOWN,[['sad']]
151350,i cant help myself i feel so sad @justinbieber,NEGATIVE,UNKNOWN,[['sad']]
3288114,now playing: 'sweet addiction' by 'yuksek feat. her',POSITIVE,UNKNOWN,[['addict']]
1416761,"woke up sad, glo'ed up, i'm good",NEUTRAL,UNKNOWN,[['sad']]
893247,"@starbird2005 sadly, hiring and promotion do. @plosbiology",NEGATIVE,MALE,[['sad']]
2677013,"but there is no warmth. it's too professional and while i don't mind that, it's also a little sad at the same time....",NEUTRAL,UNKNOWN,[['sad']]
13600,we all just need a lazy day sometimes. forget about tasks and work. forget stressful day to day life. regenerate.,NEUTRAL,MALE,[['stress']]
1295418,just watched it lol not as sad anymore i might have just missed vernon for like a minute wich frustrates me but whatever,NEUTRAL,UNKNOWN,[['sad']]
347460,"@matthewhattingh people will not be subdued easily from my observation, sadly. we can only hope for that though.",NEUTRAL,UNKNOWN,[['sad']]
461895,"@j_c_guy oh! ty for the info, i missed that. :) while a disappointment, i can't be sad about it considering the reason! good for them. ^^",POSITIVE,FEMALE,[['sad']]
1317752,@acetipped thank you ! i appreciate the feedback :) it’s sadly true !,POSITIVE,UNKNOWN,[['sad']]
3187788,google’s new trips app takes the stress out of planning vacations,NEGATIVE,MALE,[['stress']]
3689430,are you afraid of owning your beauty? what stops you? #beautyrituals #uniquebeauty #celebratebeauty,NEUTRAL,UNKNOWN,[['afraid']]
2585331,#brusselsattacks it's sad what the world has become. love didn't win. love should win.,POSITIVE,UNKNOWN,[['sad']]
2726955,this makes me so sad,NEGATIVE,MALE,[['sad']]
1822889,i feel like a mario as good as sunshine and galaxy is not gonna happen again. that's sad,POSITIVE,UNKNOWN,[['sad']]
6850,addicted to #sanamre and every time i remember @vedaguru29 dancing to this song i end up giggling! @pulkitsamrat u should have seen her,NEUTRAL,UNKNOWN,[['addict']]
50907,@samihsalah so sad..,NEGATIVE,UNKNOWN,[['sad']]
1040360,"refugees and encamping them is illegal. crossing borders ""illegally to seek asylum"" is legal in 1951 refugee law we all signed. 2/2 #syria",NEGATIVE,FEMALE,[['asylum']]
3194345,"@amateseru yooo sad i missed it haha, félicitations, you deserve it!! <3",NEGATIVE,UNKNOWN,[['sad']]
1647782,forgot how much of a stress relief neko atsume was,NEUTRAL,FEMALE,[['stress']]
886055,"@silvi0l0russo fascinating, but, sadly, i've too much on my plate...",NEUTRAL,UNKNOWN,[['sad']]
192813,@saoldraiochta sad to see all these huters ...,NEGATIVE,MALE,[['sad']]
2013395,ate #okonomiyaki for the very first time today. now i'm addicted!!!! it was so delicious... #japanesecuisine #genevastreetfoodfestival,NEUTRAL,FEMALE,[['addict']]
2302578,stressed,NEUTRAL,MALE,[['stress']]
167529,"that was kinda sad that they didn't enjoy the jokes, but yeeah. not everyone has the same tastes",NEUTRAL,FEMALE,[['sad']]
1669563,i could literally vomit i feel so fucking afraid,NEGATIVE,UNKNOWN,[['afraid']]
324573,a prisoner is on trial for having killed his therapist two years ago on the way to a horse therapy session in geneva,NEGATIVE,UNKNOWN,[['therapist']]
771784,@miniestmini sad story you'd still shared some genes. =( i'm trying to give mine a good name in spite.,NEGATIVE,UNKNOWN,[['sad']]
3088199,"@_screenager @tavieiu see it's safe, it's not sad, it's just agus",POSITIVE,UNKNOWN,[['sad']]
2141905,my homie is addicted to these cars and stuff,NEGATIVE,UNKNOWN,[['addict']]
1642470,@vmware now i'm feeling a little sad,NEGATIVE,MALE,[['sad']]
3034548,coke and molly is sad @brennentaylor ,NEGATIVE,FEMALE,[['sad']]
1188431,i am not afraid of tomorrow.... inspiration by william allen white #quote #believeinyourself via @palmyhealing ,POSITIVE,UNKNOWN,[['afraid']]
625340,@xefir_destiny no need for apologize. there are extremes everywhere. i think it’s happening all over the world sadly,NEGATIVE,MALE,[['sad']]
168808,im at prom tonight and im so sad that im not with u here @themattespinosa,NEGATIVE,UNKNOWN,[['sad']]
1264545,"@iamsrk #asksrk how do you decide, to which tweet you will reply? i'm always writting and never have i received an answer.. so sad",NEGATIVE,FEMALE,[['sad']]
1750740,@huffingtonpost teachers have no control over there classes and the sad thing is that the laws prevent them any type of discipline,NEGATIVE,UNKNOWN,[['sad']]
185469,something about you is just so addictive.,NEUTRAL,UNKNOWN,[['addict']]
1450094,@cripescardiff thanks! i hope you're all enjoying @bspparasitology @parasitesig meeting - sad to miss it!,NEGATIVE,FEMALE,[['sad']]
194648,@markgsparrow i was in an office full of millennials this morning. they expect everything to be done for them. so sad.,NEGATIVE,UNKNOWN,[['sad']]
3510651,"@boygeorge trump trolls are everywhere, even on your twitter posts, be afraid, be very afraid!",NEGATIVE,MALE,[['afraid']]
3109871,@_amitsbajaj lol. the division is really addicting…,NEGATIVE,MALE,[['addict']]
691243,"@shawnmendes hi shawn, i love you so much ! i'm so sad bc you don't come to switzerland for your tour. i hope you will come next year x17",NEUTRAL,UNKNOWN,[['sad']]
3227367,"@austinmahone i miss when you interact and care for us... now you are come here to talk good morning and just, it's really sad",NEGATIVE,UNKNOWN,[['sad']]
387031,post the title cards of 4 of your favorite tv shows & tag 10 people ⇒ tagged by @adoreslrh sad but true  ,NEUTRAL,UNKNOWN,[['sad']]
1381398,"in case you're feeling sad today, have this picture of seven praying ",NEGATIVE,UNKNOWN,[['sad']]
3082874,@jamilinrosyidah mau mau. i need break from this stressful stuff,NEGATIVE,FEMALE,[['stress']]
3345194,i'm so sad #ripgeorgia,NEGATIVE,FEMALE,[['sad']]
3534452,.@usher not afraid to ask the hard questions on instagram,NEUTRAL,FEMALE,[['afraid']]
1197237,@jackjackjohnson without you i'm just a sad song,NEGATIVE,UNKNOWN,[['sad']]
2942309,are you afraid of owning your beauty? what stops you? #beautyrituals #uniquebeauty #celebratebeauty,NEUTRAL,UNKNOWN,[['afraid']]
1161420,last day in tha alps we r sad see u january boii,NEGATIVE,UNKNOWN,[['sad']]
2195172,thinking about gambling at work :-/ i'm definitely addicted!,NEUTRAL,UNKNOWN,[['addict']]
2100022,@lucyprincess23 i'm not afraid to show,POSITIVE,UNKNOWN,[['afraid']]
3262053,#gameofthrones final episode today. am i happy or sad? idk...,NEUTRAL,UNKNOWN,[['sad']]
3847272,it's sad night!!! hey. chaaaha adams.,NEGATIVE,UNKNOWN,[['sad']]
2582650,this makes me sad...every attack should be valued the same no matter where it happens! praying for this world to be in peace again..,NEGATIVE,UNKNOWN,[['sad']]
390928,@laurabencivengo @steveolivas that's not sad at all - that's cool!,POSITIVE,MALE,[['sad']]
1923437,@jadedhysteria i'm trying to borrow an airbed or it'll be the sofa i'm afraid - plenty of blankets! unless i kick fan out of my bed for ya,NEGATIVE,FEMALE,[['afraid']]
3538142,@holtomteresa tired and tomorrow will be stressful xx,NEGATIVE,UNKNOWN,[['stress']]
2153806,"@bbcwpress @bbcstore great ... and quite sad, too ... since you wont let me use the store (with me being in switzerland :-( )",NEGATIVE,UNKNOWN,[['sad']]
1411970,sadness... that you won't shut up and fight!,NEGATIVE,UNKNOWN,[['sad']]
348505,studies have shown that most guys like girls that will stress them tf out contrary to what they tweet,NEUTRAL,UNKNOWN,[['stress']]
1899064,@de_giovannna @garybarlow afternoon gorgeous thanks had a stressful day xx,NEUTRAL,UNKNOWN,[['stress']]
386606,@iamsrk_anirban i'm ok but sad a bit! thank u! evil needs to calm down a bit,NEUTRAL,UNKNOWN,[['sad']]
2389355,depressione a me,NEUTRAL,UNKNOWN,[['depression']]
2207176,(it's probably just my inner 'shitty situations'-addict but having cae walk through the rain while being rather heavily wounded was... nice),NEUTRAL,UNKNOWN,[['addict']]
1161828,"i'd known clinton and trump's positions, but not johnson/stein's. stein's plan for chronic illness would not help with #ehlersdanlos, sadly!",NEGATIVE,UNKNOWN,[['sad']]
1781845,sad motorbike at #hepia #geneva ,NEGATIVE,FEMALE,[['sad']]
3429129,"@juscallmebeejay. yeah, facts, logic, and common sense are difficult for leftists. to comprehend. sad.",NEGATIVE,MALE,[['sad']]
857185,@wearethedark had it in my library for ages but was too afraid of disappointment to actually play it... :-/,NEGATIVE,UNKNOWN,[['afraid']]
2095523,you just know that taylor wouldn't stick up for anyone in her squad. so sad to see them dismantling themselves. #taylorswift,NEGATIVE,UNKNOWN,[['sad']]
1027669,i was gonna make her eat more fingers but sad trumpets,NEGATIVE,UNKNOWN,[['sad']]
1419367,honestly the best feeling ever is realizing you’re not sad anymore over something you thought you would never get over. #aldub65thweeksary,POSITIVE,UNKNOWN,[['sad']]
750274,v's story is so sad they included the scene from danger too. how long have they planned that?!?,NEGATIVE,UNKNOWN,[['sad']]
71781,@fauziarani @tony_battista @tfmtrades which is against @tastytrade 's principles - (sad),NEGATIVE,UNKNOWN,[['sad']]
181164,"@haydenpaddon @hyundaiwrc def the most epic slide in the lefthander, facing apex and the fotografs - could not find a nice shoot sadly",NEUTRAL,UNKNOWN,[['sad']]
389814,i'm @firaventura addicted! she is the best! #love #worship #myqueen,POSITIVE,UNKNOWN,[['addict']]
3844959,@leondrethalion hahah i have to stay awake because my cousine is sleepig in my house and she is afraid of chucky and i'm scarring her haha,NEGATIVE,UNKNOWN,[['afraid']]
342715,10 hours at work. and now at home i can't even go lie down in my room. if i were dean i'd grow myself the sad scruff of suffering.,NEUTRAL,UNKNOWN,[['sad']]
1384008,"i didn't eat anything today, i was too stressed, and i don't have my front row ticket for @shawnmendes in zurich",NEUTRAL,UNKNOWN,[['stress']]
884921,this woman is being nasty on the phone on the train. not only is she loud af i would be ashamed to talk in public like that sad,NEGATIVE,FEMALE,[['sad']]
2459786,"goodbye #prince, sadly another legend that had to go way too early. #ripprince",NEGATIVE,MALE,[['sad']]
3182067,dont be afraid,NEGATIVE,UNKNOWN,[['afraid']]
737367,now playing: 'afraid of heights - brandneu' by 'billy talent',NEUTRAL,UNKNOWN,[['afraid']]
3528819,last minute shepherding before heading to u.s.a. mixed feelings - excited for book tour & sad to be away so long,NEUTRAL,UNKNOWN,[['sad']]
1920208,"@jeffthepoet1 pretty sad, if you believe that. you all live in another reality.",NEUTRAL,FEMALE,[['sad']]
2886721,"this place is full of sad and pathetic pieces of shit, dont fucking go there unless you want cancer #halo #343i ",NEGATIVE,UNKNOWN,[['sad']]
1051041,"@leighalexander whatever you’ll tackle, it’s gonna be great, because it’s you doing it. sad to see you leave but excited for your future!",NEUTRAL,MALE,[['sad']]
349558,first day at work was so stressful and discouraging and i didn't know what the fuck i was even doing,NEUTRAL,FEMALE,[['stress']]
3200271,i can tell you not one full of mistakes i'm so stressed out it don't make any since.,NEGATIVE,MALE,[['stress']]
2598767,im gonna cry because of all this sad finnish faces #iihffin #iihfworlds,NEGATIVE,MALE,[['sad']]
871934,please remember to take care of yourself no one else is going to do it for you. don't be afraid to put yourself before others if need be.,NEGATIVE,UNKNOWN,[['afraid']]
3273937,it's both touching and a bit sad to me to hear bill talk about meeting hillary. could've been such a love story. moving on to substantive...,POSITIVE,FEMALE,[['sad']]
3870250,switzerland to implement faster asylum processing laws - wbal radio,POSITIVE,UNKNOWN,[['asylum']]
1856163,someone who's good with computers pls help me out stressing,POSITIVE,UNKNOWN,[['stress']]
2197403,"stressfully , hallo pimples",NEGATIVE,UNKNOWN,[['stress']]
1988728,i'm addicted to silence... ,NEGATIVE,FEMALE,[['addict']]
2135281,i liked mandoza. this is really sad.,NEUTRAL,UNKNOWN,[['sad']]
2692535,"had to give away my pet bunnies today. it feels good to know they're at a chill place now but i'm still sad i lost my small sons,,",NEUTRAL,UNKNOWN,[['sad']]
2450023,@outlook it would be glad but it's sadly hampered by a not so great migration process with my additional mail address.,NEUTRAL,MALE,[['sad']]
3670923,@africanhateyou m888 it's actually sad that it's some peoples reality,NEGATIVE,UNKNOWN,[['sad']]
3648401,"@lapcatsoftware i have been a mac dev for 20 years, and i am typing that from windows with a sad face.",NEGATIVE,MALE,[['sad']]
7928,"i feel myself going down slowly.. not getting enough sleep, to much stress. i might get a breakdown..",NEUTRAL,UNKNOWN,"[['breakdown'], ['stress']]"
3267515,"#pokemongo is so cray, it's sad how serious people take that game. #getarealhobby #feelsbadman",NEGATIVE,UNKNOWN,[['sad']]
1807220,@sulaimanh12 not to mention taking a deep breath to leave the everyday stress behind me...,NEGATIVE,MALE,[['stress']]
3641242,when you're so stressed out that you break down crying in the middle of the counseling office,NEGATIVE,UNKNOWN,[['stress']]
466186,@legogodzilla @opalfruits78 a lobotomized person by the sound of it #sad,NEGATIVE,UNKNOWN,[['sad']]
1070586,@notajf we get a more implicit way to handle a bad practice #sad #php @bwoebi,NEGATIVE,MALE,[['sad']]
690983,@jordput if i wasn't already in bed - i'd go round to get drunk too - stress on stress,NEGATIVE,FEMALE,[['stress']]
2449638,@icrc pres maurer briefs on recent trip to #afghanistan - stressing humanitarian needs & work of afghan red crescent  ,POSITIVE,MALE,[['stress']]
3233081,@sophiaziaji graaaaave ca me stress deja omggggg,NEGATIVE,UNKNOWN,[['stress']]
3060171,"i would have followed this truck and set it on fire, i've been seeing this picture a lot on social media... this is the world we live in. fucking sad.",NEGATIVE,MALE,[['sad']]
1346902,"@berniesanders i've always thought of you as a poor hateful hopeless ignorant. nice move endorsing hitlary, btw; man of principles yourself.",NEGATIVE,MALE,[['hopeless']]
3723638,@l0rd_h it so sad that this is the highlight of the season for them.,NEGATIVE,UNKNOWN,[['sad']]
2025835,@mo_gerber whoot! very very happy for you but sad for us!#youwillbemissed ,NEUTRAL,UNKNOWN,[['sad']]
1488743,"@ditzynat yeah but still, it makes me sad :(",NEGATIVE,UNKNOWN,[['sad']]
2706561,i'm really sad about the fact that the weeknd is cancelled but we still have big sean and that's a whole lot better than travis,NEUTRAL,FEMALE,[['sad']]
3167155,.@bankofengland when/how do you plan stress-testing @ipcc_ch #1o5c scenario? see a role for #priceoncarbon #policy to smoothen transition?,NEGATIVE,MALE,[['stress']]
3643948,stress level,NEGATIVE,UNKNOWN,[['stress']]
2276233,"@20committee there's a bit community there so it was, sadly, a matter of time",NEGATIVE,UNKNOWN,[['sad']]
351295,but i also want a call from you .... now im sad.... im from switzerland....  ,NEUTRAL,UNKNOWN,[['sad']]
3484373,"“when we are afraid to try a good thing, then a good luck will also be afraid to come for us.”",POSITIVE,UNKNOWN,[['afraid']]
1540890,"never be afraid to try something new. remember, amateurs built the ark. professionals built the titanic. #quote #quoteoftheday",NEGATIVE,MALE,[['afraid']]
921533,"like neo from the matrix said.. ""it ends tonight."" and so it did, the stressful fasnacht ended! yay!! ch33rs to that!.",NEUTRAL,UNKNOWN,[['stress']]
62429,@hadoukenzzz stay strong my friends. sad to hear about rosie :(,NEGATIVE,UNKNOWN,[['sad']]
1112666,@melqueguno_ huhuhu . sad talaga imy take care always there godbless,NEGATIVE,FEMALE,[['sad']]
3035741,"@douglas_sheet @dombrett1 @polstorm someone has been negligent in your education; esp history, economics and how the eu works. sad.",NEGATIVE,MALE,[['sad']]
2136620,@nichtsam so fucking sad,NEGATIVE,UNKNOWN,[['sad']]
128857,@ricktillery the addict ;),POSITIVE,UNKNOWN,[['addict']]
3745078,its kinda sad how many of my favorite franchises finished recently,NEUTRAL,UNKNOWN,[['sad']]
2121750,"@therapynews hi, we have a new skype plugin that lets online therapists make eye contact in video calls. could this interest your readers?",NEUTRAL,UNKNOWN,[['therapist']]
1520847,i am so so so stressed,NEUTRAL,FEMALE,[['stress']]
3709558,"i basically hate funerals, it is always the same: u meet & show how sad you are, as if death would be the end of all  ",NEGATIVE,MALE,[['sad']]
890782,i kenot make a decision rght nw ergh feeling stress,NEGATIVE,UNKNOWN,[['stress']]
1369837,"@kreidarello he's a glory hunter, so sad. he'd rather get carried to success than contribute to it himself.",POSITIVE,UNKNOWN,[['sad']]
1975954,<question> sad or not ? : mine youtube crawler is a better dj of me ... </question>,NEUTRAL,UNKNOWN,[['sad']]
3249204,hopeless....................................................................................................,NEGATIVE,UNKNOWN,[['hopeless']]
1385249,shower went back to being cold :( had a stressful day and needed a warm shower :( :(,NEGATIVE,UNKNOWN,[['stress']]
2885522,"@mstomcat38671 i don't like either sadly. not saying its bad, just really isn't my thing >=>",NEGATIVE,FEMALE,[['sad']]
3494142,@kriemhildsrache i know many people who bitch about heat in aus - possibly some have sad but it blends in?,NEGATIVE,FEMALE,[['sad']]
62912,@walid970721 hahahahha wtf. why screaming??? they r soo close to him. but it's sad too. we need more education. this destroys them.,NEGATIVE,UNKNOWN,[['sad']]
2072468,don't tell me your sad story cause i hate it,NEGATIVE,MALE,[['sad']]
3780466,"so emotional, they're just more than devices and pieces. and now reunited, so cool! #tears #sadness #amazed thank you for sharing all this #missioncomplete #cometlanding",POSITIVE,MALE,[['sad']]
669286,"@shawnmendes his new album is even more addicting then starbucks and muffins , and i live for those things",NEGATIVE,UNKNOWN,[['addict']]
2398503,"sad to hear about the brangelina split, they were such a powerful couple",NEGATIVE,FEMALE,[['sad']]
663146,#syria: health staff are working under very stressful conditions in #aleppo with a fear of being attacked as airstrikes continue #notatarget,NEGATIVE,UNKNOWN,[['stress']]
